2019-03-26 11:14:29,ParveenKader,@GovindS31886819 @rssurjewala @RahulGandhi Stupid video ! No wonder there are so many PIL against the release of the movie made on the life of Modi before elections !,0,0,"[[[72.74484, 18.845343], [73.003648, 18.845343], [73.003648, 19.502937], [72.74484, 19.502937]]]","Mumbai, India",India
2019-03-26 11:14:19,saurabhtewari76,Watching Modi - Journey Of A Common Man - Exclusive - Official Trailer - An Eros Now Original Series https://t.co/mTbkArDO97 Congratulations @ashish30sharma,5,3,"[[[72.74484, 18.845343], [73.003648, 18.845343], [73.003648, 19.502937], [72.74484, 19.502937]]]","Mumbai, India",India
2019-03-26 11:10:55,shasi64,This is  Modi fied @BJP4India @BJP4Karnataka we are for New India   Not for IndirA Team Thukde GANGs @INCIndia @INCKarnataka  @narendramodi ji Again PM https://t.co/TPMAsE3oSH,1,0,"[[[74.260409, 15.692325], [74.701333, 15.692325], [74.701333, 16.073652], [74.260409, 16.073652]]]","Belgaum, India",India
2019-03-26 11:10:51,Viv2511,Economists in the BJP didn't tell Modi that spending Rs 3000 Cr on education or healthcare would have been better than spending on a statue. https://t.co/dQHS3AdoJk,0,0,"[[[72.64293, 15.606794], [80.899558, 15.606794], [80.899558, 22.029028], [72.64293, 22.029028]]]","Maharashtra, India",India
2019-03-26 11:08:17,ashok_jaswal,"@ind_rajat92 @cpraghav Congress corrupt dynasty has created multiple layers of insulation around them. Remember it was just not possible to even utter name of mafia Queen in TV debates before 2014. Next term of Modi Govt will see guilty are punished.
That's why Duffer is promising anything for votes!!!",11,10,"[[[73.8031065, 18.4571648], [73.9656571, 18.4571648], [73.9656571, 18.5843633], [73.8031065, 18.5843633]]]","Pune, India",India
2019-03-26 11:08:08,Ahmadfiroz9,"@PrabhuChakra2 @IndiaToday @ShatruganSinha When Modi turned Conductor?. When he started Bus ticket booking?. Till date I was knowing first, he sold tea and now he is on the duty of Chowkidar. When he becomes a conductor?. You can book one ticket I can travel without reason.",0,0,"[[[74.860575, 8.291304], [77.412687, 8.291304], [77.412687, 12.79508], [74.860575, 12.79508]]]","Kerala, India",India
2019-03-26 11:07:30,Nagendrise,@Tejasvi_Surya @BGUdayBJP @msrbommanahalli All the best Absolve Criticism Humbly like Modi ji 👍🙏,1,0,"[[[78.028739, 27.841366], [78.148531, 27.841366], [78.148531, 27.963932], [78.028739, 27.963932]]]","Aligarh, India",India
2019-03-26 11:06:19,Aryaved1,"PM Modi anounces a good news for the farmers...Know more about it here!
https://t.co/UmjHgehzky

via NaMo App",0,0,"[[[76.84252, 28.397657], [77.347652, 28.397657], [77.347652, 28.879322], [76.84252, 28.879322]]]","New Delhi, India",India
2019-03-26 11:05:40,PREMCJAIN,"@sardesairajdeep @IndiaToday Raghu Ram Rajan most media savy technocrat is a biased man against Modi, as he did not get 2nd term.",1,1,"[[[81.797979, 25.4111975], [81.9133428, 25.4111975], [81.9133428, 25.5122032], [81.797979, 25.5122032]]]","Allahabad, India",India
2019-03-26 11:04:49,rachitst,But you guys keep saying Modi promised 15 lakhs..... https://t.co/0Q0DHEU4Di,0,0,"[[[72.958588, 18.986727], [73.113183, 18.986727], [73.113183, 19.206734], [72.958588, 19.206734]]]","Navi Mumbai, India",India
2019-03-26 11:03:39,mukesh_oraon,@ijokini Already tweeted pro modi.,0,0,"[[[74.050963, 11.582378], [78.588295, 11.582378], [78.588295, 18.476736], [74.050963, 18.476736]]]","Karnataka, India",India
2019-03-26 11:03:37,gill7gurdarshan,"@sardesairajdeep @IndiaToday He is one of those gems, whose potential could not be used by Modi govt. Would love if he comes back in near future in any capacity",1,0,"[[[73.885375, 29.543882], [76.944121, 29.543882], [76.944121, 32.576396], [73.885375, 32.576396]]]","Punjab, India",India
2019-03-26 11:03:17,pramodthimmaiah,"@iamRheaSarin @dhruv_rathee If Modi comes back to power, will the Bhikaris leave India?",0,0,"[[[77.373474, 12.919037], [77.739371, 12.919037], [77.739371, 13.231381], [77.373474, 13.231381]]]","Bengaluru, India",India
2019-03-26 11:03:09,RozatRajat,"All RSS people r excellent human beings, when Advaniji was in action seculars condemned him, l noticed one of them, while mourning Rajivji death, saying why it didn't happen to Advani,such was abhorrence, @narendramodi Modi whom @shahid_siddiqui  interviewed is also best of human https://t.co/kVt8Ew5KP3",1,2,"[[[76.84252, 28.397657], [77.347652, 28.397657], [77.347652, 28.879322], [76.84252, 28.879322]]]","New Delhi, India",India
2019-03-26 11:02:32,kocheng,"@IndiaToday @sardesairajdeep @rajeevdubey Rajan very cleverly comes 2 India after every book he has written gets these Modi basher's anchors 2 ploud him 2 comment on Modi govt's policy's which he slyly does &amp; thereafter all d intolerant, rationalist, rightists, intellectuals buy his book &amp; he goes back 2 Chicago happily.",2,2,"[[[76.7996471, 8.3860508], [77.0429796, 8.3860508], [77.0429796, 8.6724215], [76.7996471, 8.6724215]]]","Trivandrum, India",India
2019-03-26 11:01:47,masilamani53,"@GauravPandhi Omg.
Whole world is watching the IPL match.
IPL Modi in London must be having a hearty laugh over the sloganeering
""Chowkidar chor hai'.
BJP cannot match this chowkidar chor hai  with even 100 of movies.",2,0,"[[[80.1934237, 13.080055], [80.2724855, 13.080055], [80.2724855, 13.1293472], [80.1934237, 13.1293472]]]","Perambur Purasavakam, India",India
2019-03-26 11:00:30,HardFastAndFree,"@sonaliranade @bainjal @AmitShah Modi/Shah can lie faster than we can fact check. Given the extent of their reach, it really is no surprise if people choose to blindly believe them and dance to their tunes. That's all they need. It seems there's not even a pretense of respecting facts and truth today.",3,0,"[[[150.520928608, -34.1183470085], [151.343020992, -34.1183470085], [151.343020992, -33.578140996], [150.520928608, -33.578140996]]]","Sydney, New South Wales",Australia
2019-03-26 10:58:27,Viv2511,The largest democratic party is @INCIndia . Fact check again before blabbering lies like Mr Modi https://t.co/EJGTpgLZPm,0,0,"[[[72.64293, 15.606794], [80.899558, 15.606794], [80.899558, 22.029028], [72.64293, 22.029028]]]","Maharashtra, India",India
2019-03-26 10:58:03,HardFastAndFree,"@bainjal @sonaliranade @AmitShah Ma'am, Amit Shah is engaging in sentimentalism to win 2019. As long as there are people dumb enough to believe and support BJP, there's no problem for Modi/Shah even if it ends up in a nuclear Armageddon in South Asia.",8,1,"[[[150.520928608, -34.1183470085], [151.343020992, -34.1183470085], [151.343020992, -33.578140996], [150.520928608, -33.578140996]]]","Sydney, New South Wales",Australia
2019-03-26 10:56:05,HardFastAndFree,"@MayaramArvind @sonaliranade @EconomicTimes What he says is absolutely true but India is stuck with Sophie's choice. On the one hand, cronyism under Modi ji is rampant. On the other hand, Rahul Gandhi ji proposes minimum income guarantee but hasn't told us anything regarding its feasibility. Fire or frying pan.",0,0,"[[[150.520928608, -34.1183470085], [151.343020992, -34.1183470085], [151.343020992, -33.578140996], [150.520928608, -33.578140996]]]","Sydney, New South Wales",Australia
2019-03-26 10:55:41,Rkmalhotra12,"True, on the https://t.co/jdvNmlIU90 will prove right, I bet. Modi will be the victory, no doubt. https://t.co/cBFzhWoO8V",0,0,"[[[76.84252, 28.397657], [77.347652, 28.397657], [77.347652, 28.879322], [76.84252, 28.879322]]]","New Delhi, India",India
2019-03-26 10:55:06,Viv2511,@Tejasvi_Surya  A 28 yr Old with zilch as achievements on the back of an MLA relative gets ticket and then calls everyone else who doesn't vote for Modi as anti-national.  Arrogance is what Modi and his team ride on .  Advani and Joshi learning now.,0,0,"[[[72.64293, 15.606794], [80.899558, 15.606794], [80.899558, 22.029028], [72.64293, 22.029028]]]","Maharashtra, India",India
2019-03-26 10:50:12,rnpadukone,These liberals are plain jealous of Modi. https://t.co/s3SL8n2UhO,0,0,"[[[77.373474, 12.919037], [77.739371, 12.919037], [77.739371, 13.231381], [77.373474, 13.231381]]]","Bengaluru, India",India
2019-03-26 10:46:51,Rayateshwar,"@Republic_Bharat

Narendra Modi on the World Stage
https://t.co/D1Ix8AtPCD via NaMo App https://t.co/CErMjLAX4S",0,0,"[[[75.690789, 22.525584], [76.245579, 22.525584], [76.245579, 22.817381], [75.690789, 22.817381]]]","Indore, India",India
2019-03-26 10:46:20,dirklewis,"@t_d_h_nair Can this loud mouth talk about what Modi has achieved and not what the Congress has not. I have never seen in my entire life a situation where people are trying to be judged on the performance of others, when they have had the opportunity to prove themselves. @Tejasvi_Surya",4,1,"[[[77.373474, 12.919037], [77.739371, 12.919037], [77.739371, 13.231381], [77.373474, 13.231381]]]","Bengaluru, India",India
2019-03-26 10:45:40,mehta_rathanm,"@GauthamMachaiah He got Ticket just bcz his speech in which he said,if you are patriots you should vote modi else you are anti national.modi sycophancy is enough to get tickets.",0,0,"[[[77.373474, 12.919037], [77.739371, 12.919037], [77.739371, 13.231381], [77.373474, 13.231381]]]","Bengaluru, India",India
2019-03-26 10:45:10,Ranjan_Kamath,"@Tejasvi_Surya While you are at it, why don't you issue a diktat instructing the @narendramodi supporting saffron diaspora to renounce their US, UK passports and return to be ""with Modi"".  Otherwise, they must be branded #AntiNational too.",0,0,"[[[77.3305776, 12.731936], [77.7863188, 12.731936], [77.7863188, 13.1142933], [77.3305776, 13.1142933]]]","Bengaluru South, India",India
2019-03-26 10:44:10,dnyadav,"@BJP4UP @myogiadityanath Congress will launch surgical strike on poverty: Rahul Gandhi
#IndiaElects 
https://t.co/wnT9uuhHt9",0,0,"[[[72.74484, 18.845343], [73.003648, 18.845343], [73.003648, 19.502937], [72.74484, 19.502937]]]","Mumbai, India",India
2019-03-26 10:43:32,RameshK50371030,Arre Congressio tum sab 60 years mein Garibo ko aur Garib kar diye jabki khud Amir pe Amir hote chale gaye tum log kya kar sakte. Had you  ruled with discipline no one would have in poor category. Country will never forget you. Now only Narendra Modi is the solution for every pro https://t.co/u79KeAMIM0,0,0,"[[[84.48722, 26.255004], [85.088565, 26.255004], [85.088565, 27.020819], [84.48722, 27.020819]]]","Motihari, India",India
2019-03-26 10:43:00,_tanima_biswas,"The Matuas have an influence over 7 #parliamentary constituencies in #WestBengal . Both Modi and Mamata have courted the late #Matua matriarch. But with the  #Assam NRC, where 13 lakh Matuas were left out, are the scales tipping towards the #TMC ? https://t.co/z7yFGR8Nrd",0,0,"[[[88.094457, 22.269493], [88.610027, 22.269493], [88.610027, 22.955918], [88.094457, 22.955918]]]","Kolkata, India",India
2019-03-26 10:42:03,PJJonesRobin1,"Modi, the propagator of ""Acche Din and Digital India"" earned the wrath of beggars too who looters without Job. https://t.co/aPClSbQmAb",2,0,"[[[80.056161, 12.850328], [80.268192, 12.850328], [80.268192, 13.028593], [80.056161, 13.028593]]]","Sholinganallur, India",India
2019-03-26 10:41:51,rahimpadaniya,"@rohan29mishra @KumariRukshmani @RahulGandhi @INCIndia @ImTapan_M I am not confused ,modi may be good but not in my area Mumbai..so defenetly I would be voting for right person ..",0,0,"[[[72.74484, 18.845343], [73.003648, 18.845343], [73.003648, 19.502937], [72.74484, 19.502937]]]","Mumbai, India",India
2019-03-26 10:40:10,ddikshit2002,NCP and PDP are all separatist parties. All sold out to Pakistan. They have never talked of development of Kashmir. Exploiting locals and ruining the state. They should be dealt ruthlessly. Only Modi govt can set them right.,1,0,"[[[80.658613, 26.642291], [81.110202, 26.642291], [81.110202, 27.008048], [80.658613, 27.008048]]]","Lucknow, India",India
2019-03-26 10:40:09,dirklewis,"@JhaSanjay And I am a Chowkidar, the Modi type :)",0,0,"[[[77.373474, 12.919037], [77.739371, 12.919037], [77.739371, 13.231381], [77.373474, 13.231381]]]","Bengaluru, India",India
2019-03-26 10:40:03,TambaramAIPC,"Modi, the propagator of Digital India and Acche Din received the wrath of beggars too who looters  without Job. https://t.co/yFbbIJkhAc",1,0,"[[[80.056161, 12.850328], [80.268192, 12.850328], [80.268192, 13.028593], [80.056161, 13.028593]]]","Sholinganallur, India",India
2019-03-26 10:38:35,raosaveraS,@shashibhat7 @TVMohandasPai Exactly that’s why I said run behind it Make Modi permanent PM with resolute mind then “democracy will be a courtesan in devils court” - Follow the suit as a spectator of ignorance,0,0,"[[[80.2348852, 12.970918], [80.288726, 12.970918], [80.288726, 13.0778711], [80.2348852, 13.0778711]]]","Mylapore Tiruvallike, India",India
2019-03-26 10:36:55,Aabhas24,"While I sign thousands of copies of  “#ModiAgain : An Ex-Communist’s Manifesto” at Thomson Oress, @GarudaPrakashan GarudaPrakashan informs me that it is now available on amazon and Flipkart too.

For Flipkart: https://t.co/NPiNBolF2O
For amazon: https://t.co/BodPIvYJeC https://t.co/xFsaKHt9oW",79,24,"[[[77.149786, 28.156842], [77.551977, 28.156842], [77.551977, 28.505585], [77.149786, 28.505585]]]","Faridabad, India",India
2019-03-26 10:33:43,ParveenKader,@AbbassShah @ETPolitics @AmanKayamHai_ET No way ! Modi can't speak English or Hindi fluently ! Let him remain in Gujarat !,1,0,"[[[72.74484, 18.845343], [73.003648, 18.845343], [73.003648, 19.502937], [72.74484, 19.502937]]]","Mumbai, India",India
2019-03-26 10:29:00,RameshV19230877,"@kumaridhruti @jayaprada @narendramodi @ambik4ever @RohiniShah73 @Pranadevasetty @praveenHalappa4 @SureshPokar1 @PiyushGoyal @LPanchaxari @sagenaradamuni @bhi_modi @l_madhusudhana Actress Jaya Prada joined the BJP on Tuesday, fuelling speculations that the party may field her against Samajwadi Party veteran Azam Khan in Rampur, western Uttar Pradesh
@JayaPrada said she was joining the BJP as she was impressed with the work of Prime Minister🙏 @narendramodi",4,1,"[[[77.3305776, 12.731936], [77.7863188, 12.731936], [77.7863188, 13.1142933], [77.3305776, 13.1142933]]]","Bengaluru South, India",India
2019-03-26 10:28:54,BabulDash5,"#ForTheFirstTime
Modi govt is notched up a first from election day itself by becoming the first single party majority govt in 30 years. The massive mandate has enabled it to give India many firsts in development.
via NaMo App",0,0,"[[[81.391502, 17.810452], [87.490202, 17.810452], [87.490202, 22.566854], [81.391502, 22.566854]]]","Orissa, India",India
2019-03-26 10:28:45,BabulDash5,"#Modi4NewIndia
Today's India is safe and secure. With stringent anti-terror policies of Modi govt terror is on a back foot. Also, 44 districts freed from the LWE-affected tag in the last 4.5 years.
via NaMo App",0,0,"[[[81.391502, 17.810452], [87.490202, 17.810452], [87.490202, 22.566854], [81.391502, 22.566854]]]","Orissa, India",India
2019-03-26 10:28:39,BabulDash5,"#Modi4NewIndia
New India is where the poor are taken out of poverty at an unprecedented pace, their rights are reaching them without any middlemen and in time. All this is happening under Modi govt.
via NaMo App",0,0,"[[[81.391502, 17.810452], [87.490202, 17.810452], [87.490202, 22.566854], [81.391502, 22.566854]]]","Orissa, India",India
2019-03-26 10:28:36,MRehanKareem1,"We will open the doors of the banks to small shopkeepers, small businesses. We will take away the keys of the bank from Nirav Modi, Anil Ambani and Give in your hand: AICC  President, Mr.Rahul Gandhi Ji
 
#JanSankalpRally

#RahulForBehtarBharat https://t.co/Sn4jX6naXw",0,0,"[[[76.971113, 17.04123], [76.999545, 17.04123], [76.999545, 17.067262], [76.971113, 17.067262]]]","Wadi, India",India
2019-03-26 10:28:34,BabulDash5,"#Modi4NewIndia
For India to emerge as a stronger and prosperous nation, every section of society must enjoy ease of living with the active support of the govt. This is PM Modi's New India.
via NaMo App",0,0,"[[[81.391502, 17.810452], [87.490202, 17.810452], [87.490202, 22.566854], [81.391502, 22.566854]]]","Orissa, India",India
2019-03-26 10:28:28,BabulDash5,"#Modi4NewIndia
Development has become a mass movement under Modi govt. With economic, social and political empowerment, life of one and all has witnessed a positive paradigm shift. This is New India.
via NaMo App",0,0,"[[[81.391502, 17.810452], [87.490202, 17.810452], [87.490202, 22.566854], [81.391502, 22.566854]]]","Orissa, India",India
2019-03-26 10:28:22,BabulDash5,"#Modi4NewIndia
The foundation for a New India of 2022 has already been laid by the Modi govt. With the vision of housing, health and education for all, India is realising its aspirations towards a prosperous future. 
via NaMo App",0,0,"[[[81.391502, 17.810452], [87.490202, 17.810452], [87.490202, 22.566854], [81.391502, 22.566854]]]","Orissa, India",India
2019-03-26 10:28:17,Rayateshwar,"@Republic_Bharat

We have not come to power to sleep at the wheel: PM Modi
https://t.co/QEwV13cJu0 via NaMo App https://t.co/8gdWVjYG6o",0,0,"[[[75.690789, 22.525584], [76.245579, 22.525584], [76.245579, 22.817381], [75.690789, 22.817381]]]","Indore, India",India
2019-03-26 10:28:02,aha0101,"@RanaAyyub Very sad and frightening report. Thanks for sharing such an eye opening account. 
Chances of BJP getting re-elected are very little. BJP has not only failed to maintain communal harmony but has failed on all fronts. Modi will get poetic justice one day.",1,1,"[[[72.4367386, 22.9232559], [72.7037246, 22.9232559], [72.7037246, 23.1046616], [72.4367386, 23.1046616]]]","Ahmadabad City, India",India
2019-03-26 10:27:54,Rayateshwar,"@Republic_Bharat

Won't spare those who sponsor terrorism: PM Modi
https://t.co/RRfolEbLc6 via NaMo App https://t.co/NKEO2XhV4C",0,0,"[[[75.690789, 22.525584], [76.245579, 22.525584], [76.245579, 22.817381], [75.690789, 22.817381]]]","Indore, India",India
2019-03-26 10:27:30,Rayateshwar,"@Republic_Bharat

PM lays foundation stone of Integrated Command and Control Centres in Sikkim, Arunachal Pradesh and Tripura
https://t.co/Ri8CQ4Nh1q via NaMo App https://t.co/KJogTSlC2R",0,1,"[[[75.690789, 22.525584], [76.245579, 22.525584], [76.245579, 22.817381], [75.690789, 22.817381]]]","Indore, India",India
2019-03-26 10:26:20,Rkmalhotra12,"My 4 year old child was abused,shouted at and called KUTTA by a fellow child. ShallI I go to Twitter and blame RSS and Modi for this? https://t.co/ULPqYazvxo",0,0,"[[[76.84252, 28.397657], [77.347652, 28.397657], [77.347652, 28.879322], [76.84252, 28.879322]]]","New Delhi, India",India
2019-03-26 10:26:05,MatungaMami,"@girishalva A bigger star playing Modi in the film would have created a ruckus. All hell would've broken loose. Banners torn,cinema halls damaged.Congress is expert in all these goondagiri.If indeed this film on Modi becomes a commercial hit,it will catapult Vivek Oberoi's stardom overnight.",1,0,"[[[72.74484, 18.845343], [73.003648, 18.845343], [73.003648, 19.502937], [72.74484, 19.502937]]]","Mumbai, India",India
2019-03-26 10:25:46,Rayateshwar,"@Republic_Bharat

Projects launched between India &amp; Bangladesh represent commitment of both countries towards enhancing quality of life for the citizens: PM
https://t.co/7vFpDIa7Rj via NaMo App https://t.co/hIdB5do99P",0,0,"[[[75.690789, 22.525584], [76.245579, 22.525584], [76.245579, 22.817381], [75.690789, 22.817381]]]","Indore, India",India
2019-03-26 10:24:20,Rayateshwar,"@Republic_Bharat

When simplicity becomes style: the story behind the Modi Kurta
https://t.co/V5gOaSDrWb via NaMo App https://t.co/ku49ZfThj9",0,0,"[[[75.690789, 22.525584], [76.245579, 22.525584], [76.245579, 22.817381], [75.690789, 22.817381]]]","Indore, India",India
2019-03-26 10:23:35,connectjpp,"Modi govt  hides everything, why??? 

Govt refuses to disclose details on RBI Governor Shaktikanta Das appointment  https://t.co/ePISIAgDWt",0,0,"[[[84.35093, 18.983882], [84.916407, 18.983882], [84.916407, 19.429849], [84.35093, 19.429849]]]","Brahmapur, India",India
2019-03-26 10:22:14,Rayateshwar,"@Republic_Bharat

Make a promise, says PM Modi 
https://t.co/4ZQZEiBwkl via NaMo App https://t.co/lQQw57GHSl",0,0,"[[[75.690789, 22.525584], [76.245579, 22.525584], [76.245579, 22.817381], [75.690789, 22.817381]]]","Indore, India",India
2019-03-26 10:18:48,LucknawiRooh,@abomyboy @dhruv_rathee This guy got bangalore ticket from BJP. Modi hand-picked him.,0,0,"[[[76.707671, 28.199529], [77.241711, 28.199529], [77.241711, 28.537521], [76.707671, 28.537521]]]","Gurgaon, India",India
2019-03-26 10:13:30,Jagtarbhangal,"Will @RahulGandhi 's scheme of providing 72000 rupees annually for poor Indian be a game-changer for #Congress ?

RT 🔃 Yes
Like ❤ No

 #LokSabha2019 #Modi @INCIndia @BJP4India #ModiHaiTohMumkinHai #NYAY #CSKvDC #IPL2019",1,0,"[[[67.997691, 6.622513], [97.170672, 6.622513], [97.170672, 33.254896], [67.997691, 33.254896]]]",India,India
2019-03-26 10:12:11,shanmukhssv,@divya_16_ @rahulroushan @vivekagnihotri Modi ji Desh cleaning like cleaning house?,0,0,"[[[83.1174241, 17.5781308], [83.4180188, 17.5781308], [83.4180188, 17.8722612], [83.1174241, 17.8722612]]]","Vishakhapatnam, India",India
2019-03-26 10:11:24,harisshkpandey,This is Modi Raj... another 5 years shall transform railways completely https://t.co/F5a3rsx4Gq,0,0,"[[[77.096236, 23.871941], [84.638873, 23.871941], [84.638873, 30.407576], [77.096236, 30.407576]]]","Uttar Pradesh, India",India
2019-03-26 10:11:21,udayanaryana,#NyayForIndia U had kept rs 500 crore 4 OROP .WON 2 back to back Elections under world famous economist MMS. But Modi Govt already  paid rs 30k+  crore already.  Still process  not completed fully.  72k poverty alleviation is poll gimmick ? With out full details .,1,0,"[[[76.4551434, 12.1175892], [76.8361765, 12.1175892], [76.8361765, 12.4512955], [76.4551434, 12.4512955]]]","Mysore, India",India
2019-03-26 10:11:03,ParveenKader,"@Mansoor92083559 @SmartHaider2244 @Salah4u @ReallySwara @RanjitOne @kukk44 @VinayDokania @priyankac19 @Nesscome @nehasamee11 @Iffidel @SifatiAhad @akhterzaidi @zoo_bear @JhumlaModi @geetv79 @gops333 @sanjayuvacha @AbdullahUsmani @mat_jane_de_yar @Joydas They haven't seen the daring of Muslims as yet ! Modi would have made India a Hindu country, but the Sheikhs of various Gulf nations scared him ! From where would he get petrol ! There r thousands of Indian Hindus working there ! They would be deported to a jobless nation !",1,0,"[[[72.74484, 18.845343], [73.003648, 18.845343], [73.003648, 19.502937], [72.74484, 19.502937]]]","Mumbai, India",India
2019-03-26 10:10:59,aniketalam,"Excellent explainer from @AunindyoC shows that NYAY is not just possible, but essential after half a decade of economic wrecking by the Modi Govt. 

#mustreads

https://t.co/GD30QjbvbS",5,3,"[[[67.997691, 6.622513], [97.170672, 6.622513], [97.170672, 33.254896], [67.997691, 33.254896]]]",India,India
2019-03-26 10:06:52,MatungaMami,"@rishibagree @narendramodi.Modi is a class apart.A yogi who strayed into politics.Believes in JO VAADA KIYA WOH NIBHAANNA PADEGA kind of a person.That is why he could fulfil ALL vows.OROP,5 LAKH TAX EXEMPTION,TOILET,ELECTRICITY TO ALMOST ALL.",1,1,"[[[72.74484, 18.845343], [73.003648, 18.845343], [73.003648, 19.502937], [72.74484, 19.502937]]]","Mumbai, India",India
2019-03-26 10:06:45,dhirajrt,"@imusaibkhan Something for you to read as well

https://t.co/dQT8yAZSvW",0,0,"[[[73.8031065, 18.4571648], [73.9656571, 18.4571648], [73.9656571, 18.5843633], [73.8031065, 18.5843633]]]","Pune, India",India
2019-03-26 10:06:06,NaazAffrin,"It's desperation sweetheart...!  Dey had a great time during congress era..availing all Government facilities..!
MODI ne screw tight kar di..to bechare cheekh rahe hai....! 
I hope u r not dumb enough to understand dis...! https://t.co/H8J9076dDG",2,3,"[[[84.48722, 26.255004], [85.088565, 26.255004], [85.088565, 27.020819], [84.48722, 27.020819]]]","Motihari, India",India
2019-03-26 10:05:11,kashi_boy,@Modi_best_PM @majorgauravarya Similarly u have to respect kashmiris...,0,0,"[[[55.9170692, 25.0871026], [56.3739998, 25.0871026], [56.3739998, 25.6625265], [55.9170692, 25.6625265]]]","Fujairah, United Arab Emirates",United Arab Emirates
2019-03-26 09:57:06,sasanksingh2592,"After observing 2014-2019, I realised that the abbreviation ""PM"" can also be elaborated as ""Propagenda Minister""...

#modi #bjp #LokSabhaElections2019 #india #politics #society #people",0,0,"[[[72.4367386, 22.9232559], [72.7037246, 22.9232559], [72.7037246, 23.1046616], [72.4367386, 23.1046616]]]","Ahmadabad City, India",India
2019-03-26 09:57:00,iamrexon,"@RoshanKrRai @Tejasvi_Surya I want to be with Modi, so that I could be like Ambani, Adani and enjoy like Mehul and Nirav bhai",0,0,"[[[77.3305776, 12.731936], [77.7863188, 12.731936], [77.7863188, 13.1142933], [77.3305776, 13.1142933]]]","Bengaluru South, India",India
2019-03-26 09:53:08,theboldnature,"Deal with it Mr. Modi, because it is under threat, very evidently. But sorry to see you losing perspective on this matter and in this manner. https://t.co/twshSHbx2f",0,0,"[[[76.707671, 28.199529], [77.241711, 28.199529], [77.241711, 28.537521], [76.707671, 28.537521]]]","Gurgaon, India",India
2019-03-26 09:50:22,Atifanees6,@PremRajarathnam @NocturalK @MehreenAlam_ @BloodyFool Haha they charge your mapa like arnuchal is there own and ahead with your cow and modi and protect hahaha technology rip,0,0,"[[[76.489044, 30.279976], [76.944121, 30.279976], [76.944121, 30.681946], [76.489044, 30.681946]]]","Rajpura, India",India
2019-03-26 09:49:41,VyanjanV,"#5YearChallenge
India used to be ranked 142 in Ease of Doing Business in 2014. Then, the Modi govt took over. The impact is, in a historic rise, India now stands at 77th rank.",0,0,"[[[72.609337, 21.035619], [72.968872, 21.035619], [72.968872, 21.307119], [72.609337, 21.307119]]]","Surat, India",India
2019-03-26 09:49:03,saquibIM,"@oshochhel @bainjal @kavita_krishnan Modi is just Greyer than Joshi in the journey of India from White to Black.

Lesser Grey lead to Darker Grey..

Both are responsible in the journey &amp; hence must not be appropriated..",0,0,"[[[76.84252, 28.397657], [77.347652, 28.397657], [77.347652, 28.879322], [76.84252, 28.879322]]]","New Delhi, India",India
2019-03-26 09:46:41,WondrousMan2,@BabithaBabu6 @rach_scorpio @_DiISe_ Even Modi and amit shah were given clean chit..,0,0,"[[[76.707671, 28.199529], [77.241711, 28.199529], [77.241711, 28.537521], [76.707671, 28.537521]]]","Gurgaon, India",India
2019-03-26 09:43:21,javedphoolwala,SAD SMRITI IRANI ADDRESS OUR PRIME MINISTER SHRI NARENDRA MODI BY JUST CALLING HIM NARENDRA MODI IN HER RALLY IN BADROHI WHY  SO?,0,0,"[[[72.74484, 18.845343], [73.003648, 18.845343], [73.003648, 19.502937], [72.74484, 19.502937]]]","Mumbai, India",India
2019-03-26 09:41:18,ProfRajalakshmi,Modi ji hambling himself. Everyone  becoming ...too many so called  Chowkidhars  making fun of it. https://t.co/aGCclGLbAt,0,0,"[[[80.1851996, 13.0417174], [80.2712123, 13.0417174], [80.2712123, 13.091511], [80.1851996, 13.091511]]]","Egmore Nungambakkam, India",India
2019-03-26 09:41:14,Devasigamani5,The chowkidar turned CHOR MODI can never come back. https://t.co/GdsgpEEm7b,0,0,"[[[72.74484, 18.845343], [73.003648, 18.845343], [73.003648, 19.502937], [72.74484, 19.502937]]]","Mumbai, India",India
2019-03-26 09:40:28,rajennair,"There is only one fading star, he is Modi, rest are his followers https://t.co/UU6mvJ5MG5",0,0,"[[[72.74484, 18.845343], [73.003648, 18.845343], [73.003648, 19.502937], [72.74484, 19.502937]]]","Mumbai, India",India
2019-03-26 09:39:31,Narendr49631770,"You are biggest idiot who has done nothing other than commenting on others atleast he has done something what the hell you have done you bastard""Dhokla?"" Asaduddin Owaisi Doubles Down On ""Beef"" Attack On PM Modi - NDTV https://t.co/1ldAGcy269",0,0,"[[[77.373474, 12.919037], [77.739371, 12.919037], [77.739371, 13.231381], [77.373474, 13.231381]]]","Bengaluru, India",India
2019-03-26 09:39:22,VikramJ40770888,Modi is not only a man but also a country.,0,0,"[[[69.484366, 23.060464], [78.270755, 23.060464], [78.270755, 30.196367], [69.484366, 30.196367]]]","Rajasthan, India",India
2019-03-26 09:38:27,SarfrazHere,"What could be the significance  of granting 6 weeks bail to #NS at an occasion when #Modi's election campaign is not gaining desired momentum .In what ways #NS can pay back the heavy investment India claimes, they had made on him ?#IK was right Armed forces 2 maintain high alert",0,0,"[[[66.95121, 24.802239], [67.133179, 24.802239], [67.133179, 25.007912], [66.95121, 25.007912]]]","Karachi, Pakistan",Pakistan
